Input,label
"Um ... Faqatgina 8-darajaga ko'tarilganimdan juda xursandman. Iltimos, tuzatish. Belgilangan bo'lsa, men 5 yulduzni baholayman",0
"Lynm of NM ajoyib tasalli va hech qachon tugamaydi. Musiqa juda yaxshi. Juda yoqimsiz, zavqlaning",1
Dastur  sekin ishlayapti,0
Ushbu ilova ishlamaydi,0
Qiynoqlarga tushish juda ko'p,0
Ma'badni o'ynash yaxshiroq,0
Samsung Galaxy Grand Prime keyingi yangilanishdan keyin juda ko'p muzqaymoq bo'lganim sababli qaytarib ololmaysiz. Keyin faqat o'yinni davom ettirish uchun qayta ochish kerak va men ushbu ilovani yaxshi ko'raman,0
Janob Richard Braun,1
Avtomobil Fantastic app,1
zo'r,1
pul,0
"Eng yaxshi fotosurat dasturi Ushbu 10 sotuvda sotib oldim, lekin to'liq narxga ega bo'ldim. Zarif emas, lekin tonna xususiyatlarga ega. Brilliant",1
"Albatta, men Bu ilovani yaxshi ko'raman",1
"Ko'p yillar davomida o'ynab yurdim. Buni ko'p yillar oldin Nokia-da o'ynab qoldim. Xuddi shu ajoyib o'yin, lekin jilovlangan. Yoqdi",1
Breden Eng yaxshi o'yin,1
"Men bu o'yinni juda yaxshi yoqtiraman va zavqlanaman. Faqat bir narsa o'zgaradi, o'yin o'yinchi bilan nazorat qilinadi",1
"Ishlamagan ovozim yozilmadi va men Wich ovozini tanlagandan so'ng ovozi eshitilib, ovozini o'chirib, o'chib ketadi",0
Ko'ngil ochish Galaxy note ustida ishlamaydi. Hech narsa qila olmaydi. Javob yo'q,0
Diskni topish qurilmasi Pulni sarflash LG3 da ishlamaydi.,0
"Mening 2 yoshli futbolchim bu o'yinni sevadi, u ekranda o'ynaydi va maymun chiqqanida hayajonlanadi",1
Odatda ildiz otilgan qurilma ilovalari noyob qatnashishdan bosh tortish uchun odatda o'chirilmaydigan ilovalarni ko'chirishga qodir,1
Yangilanishlaringizni siqmang,0
EE prilajeniyanggayam,0
"Eh, men qilgan har bir narsani kuzatib borishni istasam, ilovani o'chirib qo'yishim kerak. Saytdagi viktorinalar miqdori deyarli emas. Xarid qilishdan oldin baholashni o'qib chiqish kerak. Hali ham qiziqarli.",0
Yaxshi Juda yaxshi o'yin,1
"skachat qilingan narsalarni faqatgina o'zida saqlaydi, boshqalarga o'tkazib bo'maydi.",0
O'yin maydonini kattaroq qiling. Juda kichik.,0
"Asome va mukammal ro'yxatga olish Men bilan har tomonga borish va BrainPOPni tomosha qilishim mumkin bo'lgan mukammal o'yinlar, ammo kerakli narsa internetni ishlatish va tezroq yukni ko'tarishdir.",1
"Rektor men faqatgina twitterni tanladim va men birinchi taklifga rioya qilishim kerak bo'lgan takliflarni ko'rish uchun bordim, men qora emasman, lekin bu menga juda yoqadi. sizning ijtimoiy media-ga yangi odamni kutib olishning qanday usuli",0
"Yo'q, bu o'yindan nafratlanaman, ayniqsa, mening elektron pochtamni doimiy ravishda glitches tufayli xohlagan pulni qaytarib olishni e'tiborsiz qoldiradigan dasturchilar. Men bu o'yinni hech kimga tavsiya etmayman.",0
1-sonda 2-ilovadan foydalaning. Ajoyib dahshatli UI bilan,1
Men dasturni yaxshi ko'raman va uni uzoq vaqtdan beri ishlatmoqdaman. Ilovani ishlab chiquvchilar va portalning to'liq tarkibida: 1) ko'proq bepul filmlar yaratish,1
Zo'r,1
"Saweet To'g'ri shkafi shkafi versiyalari singari, hozirgacha o'zingizning 50K kreditingizni ishlatmaysiz va PayPal bilan to'lovlarni hisoblashda yaxshi bo'ladigan bo'lsa, bularning barchasini osonlikcha to'ldirish oson",1
"Awesomeness Qizim pishirishni yaxshi ko'radi. U juda ko'p sevadi. Men 5-sinfdaman, chunki men ham buni yaxshi ko'raman.",1
"Oxirgi daqiqalarda Ben-Xurni tomosha qilayotganda, video audio bilan mos kelmadi",0
Doraemon Musicpad O'yin uchun qiziqarli,1
Vau pop-up shahar Sekin va eng yomoni u erda,0
tekin deydiyu lekin hecham tekin bolmaydi ancha trafik ketadi.,0
kop ilovalarga yangi bir dastur ornatilsa yahshi ishlamaydi,0
Uning jarima maydonchasi o'yin juda yaxshi javob beradi,0
oflayn ilovasi,0
"Reklamalar bilan o'ralganman, men reklama berolmayman, lekin bu ilova juda jiddiy o'ynaydi, bir muddat o'ynaydi va o'chiriladi.",0
Bularni ko'rib chiqadigan har bir kishi ahmoqdir. Sharh aniq sizga aniq bir lazerdan foydalanishga ruxsat bermaydi. Uni yuklab olish uchun sizning aybingiz va telefoningiz yordamida yashil lazerni yaratishingiz mumkin deb o'ylashingiz uchun ahmoqlikdir. Lol to'xtang.,1
"Fav o'yini Men uchun Minecraftdan yaxshiroq, lekin, masalan, quadtrack 620 va kartoshka kabi qo'shimcha narsalarni ham istayman. Shuningdek, men kompyuterda ishlaydigan 15 ta simulyatsiya qilingan qishloq xo'jaligiga ega ekanligimni yaxshi ish gigantlari",1
Eski kunlar kabi sovrinlarni kutib turishni kutaman.,1
Ilova yaxshi emas,0
Ochiq N10da osig'liq,0
Ushbu o'yin yangilashdan oldin ajoyib edi. Men doimo o'ynardim. 4 soatlik oraliq xabarnomalari doimo ishlamaydi. bonus chipslari endi ortmaydi. Men o'chirib tashlayapman,0
"Bells Go'zal o'yin, lekin biz Bells topish uchun oson yo'l bo'lishi mumkin javob kerak",1
"Eng yomon sinov bo'lmagani kabi, bu sizning ajoyibligingizdir va siz ham birovni bosib olishingiz mumkin. TANLOVGA QAYTA TUG'ILGAN SURATLARNI BILDIRSIZ. TAShQARIDA SIZGA GURUHNI SABABLASHTIRING. TARRARGA QARShI SAMARALI SUD O'TKAZADI .",0
"Nimaga bu app pullik, ahir bunga arzimaydiku!",0
Qanchadan-qancha O'g'lim bu yangi ilovani o'ynashni so'rayapti. Bu ijodiy va hatto uni yoqtirar edim. Yoqilgan ilovalarni yaxshilashga harakat qiling,1
Bakwaas Ushbu o'yin butun ingliz tilida ijro etildi,0
"Nihoyat, ba'zi yaxshi taxtalarni o'ynash Androidga keladi",1
Juda yaxshi,1
Umuman yomon,0
Menga ilova uchun rahmat,0
Ajoyib o'yin Lekin uning qoidalari yaxshi emas,1
Katta o'yin Mening 4 yoshli qizim o'ynashni to'xtata olmaydi. Juda qiziqarli o'yin,1
"Shikoyat Ba'zi kanallar ishlamayapti, ayniqsa, Rossiya telekanallari. Iltimos, tuzatib oling!",0
"Nima uchun sevmaslik kerak, agar ur mashina yigiti bo'lsa ... Ko'ngil ochish",1
"Mo''jizaviy muammolar bilan bog'liq muammolar Men o'yinni yaxshi ko'raman, ammo texnik masalalar asabimga tushadi. Shuningdek, sizning reytingingiz uchun vaqt vaqti qisqa, bu sizning tannarxingizni sarflashning taktikasi.",0
"Awsome Ushbu o'yin juda ajoyib, lekin men foydalanishni istamayman, bu o'yinni faqat zerikarli ba'zi narsalarni oching",1
"Brauzerni to'g'rilang, iltimos, har bir kartani suratga olishga harakat qilaman. Keyin xato xabarini olaman. Qayta ishlayotgan beshta 5 yulduz bormi?",0
"Ajoyib Internet bepul o'yin. U yoqimli hayvonlarga, kulgili darajalariga va ahmoqona raqsga ega",1
"Juda ham yomon. Chutiya o'yini. Juda ko'p 3-sinf o'yin. Ma'lumot yo'qotish muddati yo'qolishi. Hatto 4G da ishlamaydi. Juda yomon ishlab chiquvchi, to'g'ri ishlab chiqilmaydi.",0
Mastonsikiy,1
"Turnirlarni yaxshi ko'raman, juda katta g'alaba qozonolmaysiz.",0
Men eng yaxshi tezlik o'lchagichni sotib oldim. Bunga arziydi. Qanchadan-qancha yaxshi xizmat ko'rsatishni xohlaganimga qo'shimcha xususiyat yaratganman,1
"Ajablanarlisi ilova menda juda yaxshi ishladi. Barcha iTunes musiqamni iPhone 4, 4s, 2-eskiz va eslatma 4 bilan sinxronlashtirishga muvaffaq bo'lganim uchun har bir tinga sazovor bo'ldim.",1
"Agar yulduz bo'lmasa, buni men qabul qilaman. Ushbu ilova sekin va eslatmalardan foydalanish mumkin emas. U hozirda ishlatiladigan yomon dastur. 12 yoshdan boshlab",0
Yaxshi va to'g'ri vaqt. Moslash,1
"Yaxshi ishladim, lekin bir yil davomida obuna bo'lishimga qaramay, faqat 3 oydan keyin transportlar ishlamayapti.",0
U ishlamaydi Sizning vaqtingizni va pulingizni behuda sarflamang. Men shu yerga kelaman,0
Hech qachon to'g'ri ishlamaydi Zamonaviy kundalik foydalanuvchilar uchun bu qabul qilinishi mumkin emas,0
Ajablanarlisi gumuf Har doim kulgili narsalar. Uni yaxshi ko'raman,1
"Hell yea Ushbu o'yin planshetda eng yaxshi f1 o'yini bo'lib, uni hayotga jalb qilish uchun rahmat",1
aldashdan boshqa narsa emas,0
"Bugungi kunda ushbu o'yinni o'rnatgan bo'lsam-da, o'zimning idimni yaratolmaysiz ... uning id raqami yarata olmaydi, lekin bu ushbu o'yinni birinchi marotaba tark etishini aytadi, bu o'yinni xohlaganimda, albatta, so'rayman juda yomon",0
"Dastur yaxshi, foydali... Har kuni yangiliklardan boxabar bo'lib turamiz. Sayt ijodkorlariga omad. Faqat bitta iltimos bor: dasturga rasmni yuklab olish va qidiruv funksiyalarini o'rnatilsa zo'r bo'lardi. Yangi versiyani kutib qolamiz...",1
Obd2 Katta dastur. Yaxshi ishlaydi,1
qora rang ko'p ishlatilgan,0
bunga kirilganda qotib qolish holati kuzatiladi,0
"Kleopatra Keno Men Kleopatraning o'ynashini yaxshi ko'raman, lekin bu o'yin kamdan-kam uchraydi, agar yaxshiroq ko'rib chiqishni istasangiz, yana bir marotaba g'alaba qozonaylik, shuning uchun o'yinni yanada qiziqarli qilmaguningizcha",0
Geymplaya zerikarli. Qadimgi tezda.,0
"Tangalarni sotib olmagandim Pulni pul sotib olmaganim uchun o'yin hech qachon hech narsaga qodir emas. Men odatda yuklab olgan har bir o'yin uchun pul sotib olaman, lekin bu vaqtni sarflamayman",0
"Hayajonli o'yin Bu o'yinlar barcha o'yinlarni o'ynatdi va ularni yaxshi ko'raman. Iltimos, shoshiling va bu kabi mistik go'zal o'yinlarni yaratgin.",1
U ga eng yaxshi o'yin hech narsa qila oladi,1
Qoyil. Siz uni aslida ishlashini ko'rgan yagona tozalovchi dastur. Men barcha xususiyatlarni yaxshi ko'raman. Haqiqiy 55 ta ilova. Proga erishish kerak edi.,1
"Sizning xarakteringizni nazorat qilishni istamasangiz, u faqat 3 daqiqada o'yinni mag'lub qiladigan harakatlaringizni tanlashi mumkin.",0
"yaxshi, lekin menga hamma xavfsizlik ma'lumotlarini qaerdan olishim mumkinligini aytishi mumkinmi?",1
Ajoyib,1
Oddiy. Drayvni ishlatish oson,1
Bu muzlashdan to'xtamaydi,0
"Cool Cool dasturi Ushbu dasturni ishlab chiqaruvchilariga tabriklaysizlar, sizlar ajoyib ishlarni qildingiz, bizni qiziqarli foiz qoniqtirasizlar. Ushbu ilova mening do'stlarimni planshetdan tashqariga chiqarish uchun maxsus foydalidir",1
"Men ishlamayapman, men bir necha marta yuklab qo'ydim va uning bajarishi butun vaqtni qora ekranga aylantiradi. Shunday qilib, bu yaxshi ta'lim ilovasi kabi ko'rinadi, chunki bu asab solishi ham mumkin.",0
"TDKR ushbu dasturni xaridlarni amalga oshirish uchun sotib olganim uchun uzr so'rayman. Bundan tashqari, qulfni yig'ish juda qiyin va keyingi bosqichga o'tish qiyin.",0
Men chaqaloq falaklari bilan o'yinni o'zgartirmoqchiman. Lekin bu ajoyib.,1
"Men telefonimda ishlamayapman 2 oy bu muammo bilan duch kelganimdan so'ng, '' o'yin serveriga ulanish '' da yopiladi .. nima uchun bu Ba'zilar buni tasdiqlashdi, men buni yangiladim, lekin hali ham ishlamayapman ..",0
Bir Hisobdan boshqa hisobga tashlab bo'lmas ekan :( afsus,0
"Learning Bu nabiram uchun ajoyib dastur, u hozirgacha juda ko'p narsani o'rgandi. Ushbu dasturni sevadi. Ushbu ilova xarid qilish uchun ruxsat berganim uchun minnatdorman.",1
Crap Har doim ishlamay qoladi,0
Good,1
"Yangi foydalanuvchi interfeysi oldinga qadam, yangi moddiy dizaynni yoqtirmayman. Suzuvchi ish tugmasi qalam ikonkasi xuddi shunday. Menga yoqmaydi. Look Feel ostida eski interfeysga qaytish uchun bizga imkoniyat bering.",0
Ishlash tezligi yaxshi Qulayliklarga ega xamma ma'lumotlar tartibli joylanadi,1
"O'ylaymanki, bu o'yinni yuklab qo'yganimdan beri uni 3 daraja qilib qo'ydim va u halokatga uchradi. Aks holda, yoqimli o'yin kabi ko'rinadi.",0
"AWESOME Men qayg'u chekayotganimda bu ajoyib ... bu o'yin meni hayratga soladi ... uy hayvonlari shirin va baxtlidir. o'yin ajoyib. Men hech qachon o'ynagan eng yaxshi o'yin ... men hazil qilmayman ... har doim o'ynashga qiziqarli. yaxshi, menimcha, bu ajoyib",1
Tinch tinch.,1
"Buni nafratlantirmoq. U cho'loqdir va u so'radi. Ko'pincha avtomatik aylanish xususiyatidan nafratlanadi, bu esa ilovani ba'zan ishdan chiqaradi",0
Faqat ajoyib dastur!,1
Aleksandr Ushbu dasturni ishlatish juda oson va shu bilan u qo'shiq aytishim mumkin.,0
tezligi past,0
Oxirgi yangilashdan beri Google Earth bilan ishlamaydi,0
"Bolalar bu o'yinni uyga qaytishga majbur qilmoqda, xotinim va 4 yoshli bolakay GUTTED. Iltimos yordam bering",0
Menda eng mashhur dastur,1
"Qiziqarli, lekin kamchiligim faqat sekin-asta irqiy jazo bilan yaxshi ball olishim mumkin. Yaxshi o'yin mexanikasi, ammo bu juda ham ko'pi bilan uni o'ldiradi ... Drifting - bu tur davrlari, uning uslubi, texnikasi va devorga qanchalik yaqin bo'lishingiz haqida emas.",0
bgj ggj,0
Soheil ...,0
Ushbu o'yinni sotib oldingiz. Kimdir uni hatto ocholmayotganini tushuntira oladimi? Mening internetim ulkan ish qilmoqda ... va hatto pulni qaytarib berolmayman.,0
Yaxshi g'alabalar Uzoq vaqt mobaynida juda yaxshi barmoqlar kesib o'tdi May nihoyat yaxshi uy o'yinini topdi,1
Daqiqali efir vaqti oling,0
"Eh, o'g'lim uni bir haftaga yoqdi",0
"PROMO ning sizning takliflaringiz devoriga ega, u sizga mos keladigan qimmatbaho toshlarni bermaydi, menga 3 000 ta toshlar va hech narsa kabi qarzdor.",0
Eng katta dastur har bir telefonda ushbu ilovaga ega bo'lishi kerak. Cheksiz imkoniyat,1
Yaxshi,1
Bebaxo Alo,1
Ajoyib,1
"O'yin taxtasi o'yini, ilova qimmat turadi. Agar siz hatto o'yinni saqlab qololmaysiz va keyinroq qaytib kuylayotgan bo'lsang, hazillashyapsizmi? Bu juda ko'p pul sarflaydigan ilova uchun oddiy o'yinni saqlab qolish uchun oddiy narsa qilishni kutmoqdaman.",0
Savat va buyurtmalarim hech qachon ochilmaydi. U doim flipkartga ulanib bo'lmayapti. Ulanish muammosi yo'q va ilovani bir necha marta o'chirib tashlaganimdan keyin uni yuklab olishga urindim. Hech narsa yordam bermaydi. Pls tuzatish,0
"O'ylaymanki, siz ajoyib hafta oxiri",1
Gap yu parogrammaga,1
A'lo Juda Zo'r dastur,1
Grate o'yinni Haters nafratdan nafratlanish nafratidan nafratlanadi,1
"Yuqori darajaga chiqadi, lekin o'yin yuk emas",0
Barakalla.,1
"Bildirishnomalar ular ko'rsatilmaydi. Vaqti-vaqti bilan, men hech kimdan biror narsadan bexabar edim, chunki bu haqda hech qachon xabardor bo'lmadim.",0
"Superb Bu juda foydali, agar biz biron-bir ilova yuklab olsak va ushbu ilovani boshqa qurilmaga ulashsak, unda bo'sh joy yo'q",1
Omad. Chiroyli tovushlar ajoyib. birinchi marta men ushbu o'yinda ekanligingizni qiziqtirgan edim.,1
O'yin uchun o'ynash yaxshi o'yin. Sizni o'ylaydi.,1
"Unbelieveable O'yin juda ko'p aktyorlik onlayn poygasi bor ekan, .. Yarim etarlicha adolatli emas. Boshning boshi ham 5 soniyadan kechikib turadi. Avtomobilni ta'mirlash uchun xarajat ham qimmat. Iltimos, tengsizlikni tug'diring.",0
"BU DUNYoNING ENG YaXShI AMALIYI Men nihoyat manga butunlay bepul o'qiy olishimga imkon beradigan mukammal dasturni topdim va minglab dahshatli, mukammal, qalbakilashtirilgan, fojiali, baxtsiz va baxtli mang'atlarga ega ... Bu ilova men ajoyib 5 dan ortiq yulduz",1
UShBU APP VA YaNGI XIZMATNI BUNUSh O'YINLARNI BILDIRADIGAN NIMA BO'LADI? BILAN BILAN BILAN BILAN BOShQARIM,0
Kid uni yaxshi ko'radi,1
"Muammolar. Men suhbatni ekranda ko'rsatganimda, o'z xonamda emas. Hashtag tarqatish uchun qo'ng'iroq qilganimda, u faqat birinchi xonani yuklaydi va kimni kuzatishni tanlashimga ruxsat bermaydi.",0
"Hali ham mening tranzit ilovasi swiss armiya pichog'i Edmonton uchun real vaqtda ma'lumotsiz yoki boshqa ma'lumotlardan yaxshiroq. Ayniqsa, ETS Live'dan yaxshiroq. Bu N ° daraja uchun intiutivdir. D",1
"Uni yaxshi ko'rish, bu besh yulduzli yulduzlarning men uchun juda qiziqarli o'yin darajasi. Men uni175,890,379 bahosi baholayman",1
"Ishlamaydi Har qanday joyga kirishdan oldin ochiladigan va qulab tushadigan boshlang'ich, hech qanday xato haqida hisobot yoki hech narsa yo'q, faqat asosiy ekranga qulab tushadi.",0
"Grrrr yaxshi yuklar bo'lardi, agar u yangilanishni olgan bo'lsa, albatta, u 5 km berar edi, agar u kamroq tuproq va yangilanishlar bo'lsa, iltimos, tuzatish uchun hatto to'langan pulni sooooo lame",0
Ishlamaydi Bu dastur darhol yopiladi. Men barcha chorva mollarini sotib oldim va endi qizim uni o'ynata olmaydi.,0
O'yin o'ynay olmaydi Qizim bu o'yinni o'ynay olmaydi. U uni yuklab qo'ydi va keyin u qayta-qayta sinab ko'rdi,0
Ma'lumotlat har doim ham vaqtida yangilanmayapti,0
"Whooooooooooooo Qanday ajoyib tajriba kichik o'yinchoq yuk mashinalari, yaxshi grafikalar, yaxshi joylar va mukammal controls.WHAT bir o'yin",1
"O'yinni sevaman Men o'yinni yaxshi ko'raman, lekin men uni bosh ekranga boshlamoqdaman va men uni bosganimda boshimga tushishim kerak, hatto birinchi kecha plzni yutishga yaqin bo'lsam ham uni 5 yulduzga beraman",1
"Cheksiz harakat sehrli tosh Bu o'yinni juda yaxshi ko'raman, chunki siz hujum qilishni boshlaysiz.",1
"O'yin-kulgi Ko'p qiziqarli bo'lmaganda Do not always do the best, but still funting",1
DjVu Reader ilovasida kitobning u boshidan bu boshiga borish qiyin.,0
Bir o'yin uchun bitta Cool,1
Sony s1tab ajoyib. Juda ham qisqa emas. Sevimlilarimdan biri,1
"Qiyinchiliklar Yolg'on, men bitta mashqda qiyinchiliklarni to'ldirishim shart emas, lekin bitta qochishdan keyin, u boshlanadi. Iltimos, tuzatish",1
"Meni bezovta qilaman. Ushbu ilovaga qanday to'lov qilgan bo'lsam va Facebookga yozganimda, ushbu ilova mening telefonim xotirasida reklama linkini qo'yadi. Bu PAID versiyasi. Jahannamga o'xshamang.",0
"Tezda meni asabiylashib olgan kulgili kichik ritm o'yini, men hatto o'zimga o'zimning Aga ega bo'lishim mumkinligini isbotlash uchun kalibrlash miniatigini bir necha marta sinab ko'rishim kerak edi.",1
Blah dahshatli o'rnatish qilmang,0
"Rezervasyonlarni amalga oshirish mumkin emas 2014 yil oxirida dastur faqat yashash joyini emas, balki osib qo'yadi. Men S3-da yashadim va xuddi shu narsa eslatmani o'zgartirganimda sodir bo'ldi. Agar siz chipta biletlarini bilmasangiz",0
Mening o'g'lim bu shouni va ilovani sevadi. Android-ning yangi versiyasini kutib bo'lmaydi,1
MEN AMAL QILMOQNING A AY AYI BOShLANADI,1
"Yaxshi tezkor o'yin Oson boshlash, murakkab mashq qilish, qiziqarli mashq",1
"Juda yomon. Buni bir kun ichida qilgan. Maqsadlar sizning oldingizga tushgan jamoadan tashqari eng yomon hisoblanadi. Agar yuzingizni yo'qotsangiz. Ular hisobni ochishdi. Umid qilamanki, ushbu o'yinni keyingi yangilanishda tuzatishi mumkin.",0
"Siz u qadar g'alaba qozonmaysiz, aksincha haqiqiy kazinoga boraman",0
"Yo'qotilgan ma'lumotlar Bristol yangilanishi to'g'ri ishlamadi, keyin Bristol Shaunning ma'lumotlarini olish uchun ma'lumotlarimdan mahrum bo'ldi. Men uni saralash uchun email yubordim, ammo hech narsa eshitmadim. Xafa bo'ldim.",0
Ilovada qayta yuklash qismi yo'q,0
ilovadani litsenziyasi judayam kam vaqtga borarkan,0
"reklamalar juda ko'p, ammo reklamalar juda ko'p, shuning uchun o'yinni davom ettirishingiz mumkin",0
ok,1
Ilovlarni kirganda yomon kantaktni o'chirib bimaslik,0
YO'Q TO'LDIRUVChAN QARShI QUALITY AXBORLAR YO'Q YO'Q BILAN OShKOR YO'Q 0 STAR,0
"Qiziqarli, ammo yangilanganimdan keyin ishlamaydi. Keyinchalik ilovani yopib qo'yganimdan keyin ham xuddi shu qo'shiqni qayta-qayta ochadi. Yalang'och ochilishda davom etdi. Yaqinda majburlashim kerak. Ive qayta ishga tushirildi va hokazo. Ishlamayapti.",0
Foydalanuvchi dastur,1
Yaxshi va yoqimli,1
"Juda foydali videolaringizning yaxshi yukini tomosha qilgandan so'ng chizilganimda juda yaxshi bo'ldi. Shunday qilib, rahmat.",1
"Ajoyib o'yin emas, balki yaxshi Grafika yaxshi emas. Faqat chopish kerak.",0
yaxshi o'yin,1
"Hech qachon internetga kuchli internet aloqasi yoqadi. Style birinchi marta emas, balki internrtga ulanmaydi. Buning uchun 5 yulduzni baholayman",0
Super fub Juda yoqimli o'yin tajribasi. Ulanish muammolari va boshqa onlayn multimediyali rummy ilovalarida keng tarqalgan uzoq o'yin vaqtlari tufayli kechikishlar yo'q.,1
"Katta o'yin Juda yoqimli, hatto qo'shilish. Bir necha yil oldin bobomiz bilan o'ynash uchun ishlatiladigan klassik stol o'yiniga o'ynagan. Men uni ilovalar o'yini deb topdim.",1
"Katta vidjet sinadi. Xperia z3-ga ko'tarilganidan buyon katta vidjet sinadi. Haroratni ko'rmaysiz, chunki tartib yomon yoki shrift kattaligi katta. Bu pulli dastur. Iltimos, ushbu xizmatni sozlang",0
Injil ilovasi juda ko'p,0
"Nihoyat ... Bu bolalar mehnatiga hissa qo'shganman Ko'rib turganimdek, men bu devs o'yinlari haqida g'aroyib sharhlar ekanman, nihoyat sotib olishni rejalashtirdim, ajoyib o'yinlarni umidsizlikda qoldirmayapman, ajoyib o'yin o'ynashni yaxshi ko'raman Qo'rquvga juda minnatdorman Radiangames.",1
Yaroqsiz ilova. Men faqatgina Mnet ilovasiga qo'shildim.,0
Yaxshi,1
"Men topa olmadim, bu ishni qilish uchun nima qilishim kerak, sening soxta ilova ishini bajarishga urganim uchun yo'qotilgan hayotiy fikrlarni qaytarishim kerakmi?",0
"O'yin ajoyib va ​​hayajonli, u Avery yaxshi va vaqt o'yini o'yini vvvvvvvv yaxshi, lekin oxirgi daraja vvexpensive, bu qalbimdan yoqdi",1
"Robtop yordam bermaydi. Men ismimni o'zgartirdim va unda bir chiziq bor edi, shuning uchun kirishga va mening narsalarimni saqlab qola olmayman. Men elektron pochta xabarlarini yubordim va javob olmadim. Agar ismimni yana bir marta o'zgartirsam, 5 ballni baholayman.",0
